CustomerId,Gender,Geography,Age,AccountStatus,MembershipStatus,Balance,EstimatedSalary,CreditScore,MembershipYears,Card Type,Satisfaction Score
15665784,Male,France,27,Open,Inactive Member,128940.24,46786.92,637,9,GOLD,5
15680855,Male,France,33,Open,Active Member,145731.83,109219.43,637,2,SILVER,4
15697606,Female,France,21,Open,Inactive Member,125712.2,175072.47,637,10,PLATINUM,4
15699839,Male,France,36,Open,Active Member,152606.82,71692.8,637,2,SILVER,4
15701768,Male,France,32,Open,Active Member,0,197827.06,637,3,SILVER,5
15731865,Male,France,27,Open,Inactive Member,0,91291.2,637,1,GOLD,4
15805884,Female,France,41,Open,Inactive Member,0,145477.36,637,9,GOLD,5
15812422,Male,France,41,Open,Active Member,0,102515.42,637,2,GOLD,4
15589323,Female,France,24,Open,Active Member,0,38830.72,636,9,GOLD,1
15606861,Male,France,34,Open,Inactive Member,0,38570.13,636,8,SILVER,1
15645543,Female,France,34,Open,Active Member,0,44756.25,636,3,SILVER,5
15669282,Female,France,20,Open,Inactive Member,124266.86,100566.81,636,10,DIAMOND,5
15679804,Male,France,36,Open,Active Member,117559.05,111573.3,636,5,SILVER,4
15706170,Male,France,34,Open,Inactive Member,84055.43,37490.84,636,1,DIAMOND,2
15734161,Male,France,43,Open,Inactive Member,0,43128.95,636,6,PLATINUM,5
15744770,Male,France,44,Open,Inactive Member,0,86414.41,636,2,SILVER,1
15746422,Female,France,38,Open,Inactive Member,0,45015.38,636,1,DIAMOND,3
15756481,Female,France,39,Open,Inactive Member,118336.14,184691.77,636,3,GOLD,3
15756804,Female,France,48,Closed,Inactive Member,170833.46,110510.28,636,1,PLATINUM,1
15757777,Female,France,35,Open,Active Member,0,23129.46,636,2,DIAMOND,5
15780215,Male,France,31,Open,Active Member,0,2382.61,636,6,SILVER,3
15781326,Male,France,35,Open,Inactive Member,95478.17,169286.74,636,9,PLATINUM,2
15805025,Female,France,45,Open,Active Member,139859.23,108402.54,636,7,GOLD,3
15810845,Male,France,42,Open,Active Member,0,55470.78,636,2,PLATINUM,4
15593622,Male,France,43,Open,Active Member,122198.21,179144.54,635,10,DIAMOND,4
15628144,Female,France,72,Open,Active Member,74812.84,27448.33,635,4,GOLD,5
15630328,Female,France,48,Open,Active Member,130796.33,43250.3,635,8,SILVER,4
15672499,Male,France,34,Open,Active Member,134692.4,83773.02,635,3,PLATINUM,4
15673372,Female,France,58,Closed,Active Member,0,58907.08,635,1,DIAMOND,1
15680167,Female,France,78,Open,Active Member,47536.4,119400.08,635,6,GOLD,4
15689517,Male,France,27,Open,Inactive Member,127009.83,161909.95,635,3,GOLD,1
15696231,Male,France,29,Open,Active Member,105405.97,149853.89,635,7,PLATINUM,2
15700046,Male,France,41,Open,Inactive Member,103544.88,193746.55,635,4,GOLD,2
15737025,Male,France,33,Closed,Inactive Member,0,178067.33,635,1,DIAMOND,5
15737194,Female,France,33,Open,Inactive Member,0,122949.71,635,5,DIAMOND,5
15756894,Male,France,29,Open,Active Member,0,24865.54,635,1,GOLD,1
15771270,Female,France,27,Closed,Active Member,127471.56,152916.05,635,8,DIAMOND,5
15791111,Female,France,47,Open,Inactive Member,125724.95,63236.97,635,2,PLATINUM,5
15797219,Female,France,40,Closed,Inactive Member,123497.58,131953.23,635,10,GOLD,5
15807167,Male,France,42,Open,Active Member,146766.72,164357.1,635,1,SILVER,1
15568006,Female,France,45,Closed,Inactive Member,0,101039.53,634,2,SILVER,2
15589881,Female,France,41,Open,Active Member,0,131284.93,634,7,SILVER,4
15623744,Male,France,34,Open,Active Member,105302.66,123164.97,634,8,DIAMOND,1
15630419,Male,France,44,Open,Inactive Member,149961.11,57121.51,634,9,GOLD,2
15632848,Female,France,36,Open,Inactive Member,69518.95,116238.39,634,1,PLATINUM,5
15707042,Female,France,24,Open,Inactive Member,87413.19,63340.65,634,2,GOLD,5
15728906,Male,France,77,Open,Active Member,0,161579.85,634,5,PLATINUM,5
15736730,Female,France,45,Open,Active Member,0,143458.31,634,2,DIAMOND,3
15745080,Male,France,26,Open,Inactive Member,0,21760.96,634,8,DIAMOND,4
15752953,Male,France,45,Open,Inactive Member,0,17622.82,634,9,GOLD,3
15768449,Female,France,37,Open,Active Member,51582.5,184312.88,634,7,GOLD,5
15780498,Male,France,34,Open,Active Member,145030.92,41820.65,634,3,DIAMOND,5
15802585,Female,France,41,Open,Active Member,68213.99,6382.46,634,8,SILVER,3
15812279,Male,France,37,Open,Inactive Member,115345.86,168781.8,634,5,GOLD,3
15584271,Male,France,59,Open,Active Member,0,137273.97,633,5,SILVER,2
15585839,Male,France,37,Open,Inactive Member,0,182258.17,633,2,DIAMOND,3
15588450,Female,France,60,Open,Active Member,69365.25,10288.24,633,8,DIAMOND,4
15600583,Male,France,31,Open,Inactive Member,0,48606.71,633,1,GOLD,3
15604832,Male,France,29,Open,Active Member,0,130224.73,633,7,DIAMOND,4
15640917,Male,France,43,Open,Active Member,0,48249.88,633,5,SILVER,5
15647099,Female,France,37,Open,Inactive Member,156091.97,72008.61,633,9,GOLD,5
15650391,Female,France,29,Open,Inactive Member,169988.35,4272,633,7,DIAMOND,3
15661349,Male,France,35,Open,Inactive Member,0,65675.47,633,10,DIAMOND,1
15661656,Male,France,38,Open,Active Member,91902.56,107673.35,633,2,GOLD,5
15672237,Male,France,25,Open,Inactive Member,0,100598.98,633,1,SILVER,4
15677395,Female,France,39,Open,Inactive Member,129189.15,170998.83,633,9,GOLD,1
15696826,Female,France,32,Open,Active Member,104001.38,36642.65,633,1,DIAMOND,3
15705544,Male,France,61,Open,Active Member,157201.48,50368.63,633,3,PLATINUM,1
15708713,Male,France,35,Open,Active Member,0,36249.76,633,3,GOLD,2
15726484,Male,France,37,Open,Active Member,141546.35,124830.11,633,7,GOLD,3
15734005,Female,France,42,Open,Inactive Member,0,56865.62,633,1,SILVER,2
15736371,Female,France,34,Open,Active Member,123034.43,38315.04,633,3,GOLD,4
15737310,Male,France,29,Open,Inactive Member,130206.28,184654.87,633,10,GOLD,5
15740494,Female,France,33,Open,Inactive Member,0,191111.02,633,3,PLATINUM,5
15771442,Male,France,40,Closed,Active Member,150578,34670.62,633,4,PLATINUM,2
15773013,Female,France,47,Closed,Active Member,0,6342.84,633,0,GOLD,3
15779743,Female,France,44,Open,Inactive Member,0,29761.29,633,7,SILVER,2
15780628,Female,France,30,Open,Inactive Member,0,41642.29,633,6,DIAMOND,2
15789941,Female,France,36,Open,Inactive Member,125130.28,125961.48,633,6,GOLD,5
15791191,Male,France,59,Open,Active Member,103996.74,103159.11,633,2,PLATINUM,4
15794159,Female,France,26,Open,Active Member,124281.84,60116.57,633,8,DIAMOND,3
15586870,Male,France,27,Open,Active Member,193125.85,152665.85,632,4,GOLD,4
15610147,Male,France,60,Open,Active Member,0,2085.32,632,2,SILVER,4
15620746,Male,France,42,Open,Inactive Member,126115.6,100998.5,632,4,GOLD,2
15628123,Female,France,28,Open,Active Member,118890.81,145157.97,632,5,DIAMOND,3
15656100,Female,France,49,Open,Inactive Member,167962.7,140201.21,632,5,DIAMOND,3
15669611,Male,France,71,Open,Active Member,83116.68,27597.76,632,3,PLATINUM,5
15669656,Male,France,32,Open,Active Member,111589.33,170382.99,632,6,DIAMOND,4
15706128,Female,France,21,Open,Inactive Member,0,84008.66,632,1,SILVER,4
15738219,Female,France,36,Open,Active Member,0,52526.65,632,7,DIAMOND,5
15743582,Female,France,27,Open,Active Member,107375.82,62703.38,632,3,PLATINUM,2
15749068,Female,France,40,Closed,Inactive Member,139625.34,93702.96,632,9,DIAMOND,5
15756655,Female,France,34,Open,Inactive Member,0,165385.55,632,2,SILVER,4
15774738,Male,France,44,Open,Inactive Member,107764.75,185667.72,632,3,GOLD,4
15780142,Male,France,43,Open,Inactive Member,100013.51,24275.32,632,2,SILVER,5
15782758,Male,France,40,Open,Active Member,147650.68,199674.83,632,5,SILVER,1
15784320,Female,France,44,Closed,Active Member,133793.89,34607.14,632,3,SILVER,1
15797760,Male,France,40,Open,Inactive Member,193354.86,149188.41,632,3,GOLD,4
15799186,Male,France,38,Open,Inactive Member,0,192505.62,632,4,DIAMOND,5
15799350,Male,France,41,Open,Active Member,106134.46,105570.39,632,0,GOLD,5
15807568,Male,France,50,Open,Inactive Member,0,57942.88,632,2,PLATINUM,1
15600106,Male,France,36,Open,Inactive Member,0,133141.34,631,1,SILVER,3
15624936,Male,France,35,Open,Active Member,129205.49,79146.36,631,8,SILVER,2
15631162,Male,France,32,Open,Active Member,0,196342.66,631,10,SILVER,3
15633525,Male,France,29,Open,Active Member,0,125877.22,631,7,DIAMOND,3
15667521,Female,France,22,Open,Inactive Member,0,30781.77,631,3,PLATINUM,1
15670619,Female,France,33,Open,Inactive Member,0,117374.22,631,8,PLATINUM,5
15690188,Male,France,33,Closed,Active Member,0,58043.02,631,7,SILVER,2
15694296,Male,France,35,Open,Inactive Member,112392.45,24472.23,631,9,DIAMOND,2
15694381,Male,France,51,Open,Inactive Member,100654.8,171587.9,631,8,SILVER,4
15697597,Male,France,26,Open,Active Member,149144.61,123697.95,631,1,PLATINUM,3
15708048,Female,France,34,Open,Inactive Member,124379.14,106892.91,631,4,SILVER,1
15738063,Male,France,29,Open,Active Member,0,18581.84,631,2,PLATINUM,1
15796496,Female,France,31,Open,Inactive Member,137687.72,190067.12,631,8,GOLD,1
15567422,Male,France,42,Open,Inactive Member,0,162697.93,630,6,GOLD,1
15585455,Male,France,28,Open,Inactive Member,0,32599.35,630,9,SILVER,2
15590146,Male,France,50,Closed,Active Member,81947.76,63606.22,630,1,GOLD,1
15605965,Male,France,43,Open,Active Member,0,34338.04,630,9,GOLD,4
15627212,Female,France,36,Open,Active Member,110414.48,48984.95,630,2,SILVER,3
15645323,Male,France,55,Closed,Active Member,0,106202.07,630,2,SILVER,3
15650098,Female,France,40,Open,Active Member,0,34453.17,630,7,GOLD,4
15659031,Female,France,36,Open,Active Member,126598.99,134407.93,630,8,PLATINUM,2
15665221,Male,France,26,Open,Active Member,129837.72,197001.15,630,7,DIAMOND,1
15668679,Male,France,31,Open,Active Member,0,34475.14,630,0,PLATINUM,2
15689288,Female,France,26,Open,Inactive Member,0,182612.38,630,5,DIAMOND,5
15722072,Male,France,53,Open,Active Member,138053.67,114110.97,630,5,GOLD,1
15732265,Male,France,33,Open,Inactive Member,0,64804.59,630,9,PLATINUM,4
15733303,Male,France,67,Open,Active Member,0,27330.27,630,5,SILVER,3
15746341,Male,France,40,Open,Active Member,0,42495.81,630,8,DIAMOND,3
15774316,Male,France,37,Open,Active Member,0,82647.65,630,6,GOLD,3
15775295,Female,France,40,Closed,Active Member,118633.08,60032.46,630,0,DIAMOND,4
15778897,Female,France,28,Open,Active Member,0,133267.78,630,1,GOLD,3
15780256,Male,France,34,Open,Active Member,0,114006.35,630,9,DIAMOND,5
15809830,Male,France,50,Open,Active Member,0,79377.45,630,8,PLATINUM,4
15584288,Female,France,33,Open,Active Member,0,59129.72,629,6,SILVER,5
15596984,Female,France,31,Closed,Active Member,0,16447.6,629,6,PLATINUM,3
15602851,Male,France,40,Open,Inactive Member,0,106.67,629,9,PLATINUM,3
15625126,Female,France,40,Open,Active Member,0,139356.3,629,6,SILVER,4
15628034,Female,France,37,Open,Active Member,129101.3,23971.33,629,6,DIAMOND,1
15641136,Male,France,32,Open,Active Member,0,77965.44,629,2,SILVER,2
15658577,Female,France,37,Closed,Active Member,99546.25,25136.95,629,10,PLATINUM,1
15677117,Female,France,61,Open,Active Member,0,133672.61,629,6,GOLD,5
15681196,Male,France,35,Open,Active Member,172170.36,159777.37,629,1,GOLD,2
15688264,Female,France,43,Open,Active Member,0,41263.69,629,0,SILVER,2
15710543,Male,France,46,Closed,Active Member,130666.2,161125.67,629,1,SILVER,1
15730447,Female,France,49,Open,Active Member,0,196335.48,629,4,PLATINUM,5
15735572,Male,France,59,Closed,Active Member,113657.83,116848.79,629,9,SILVER,2
15750545,Male,France,44,Closed,Inactive Member,0,117572.59,629,5,PLATINUM,2
15760851,Male,France,31,Open,Inactive Member,0,93881.75,629,6,SILVER,5
15785024,Female,France,40,Closed,Inactive Member,137409.19,175877.7,629,9,DIAMOND,4
15793042,Male,France,39,Open,Inactive Member,129669.32,82774.07,629,2,DIAMOND,4
15812893,Female,France,39,Closed,Active Member,0,43174.49,629,10,DIAMOND,3
15578375,Male,France,39,Open,Inactive Member,0,134441.6,628,6,PLATINUM,3
15591248,Female,France,29,Open,Active Member,71996.29,34857.46,628,9,DIAMOND,4
15610383,Female,France,46,Closed,Inactive Member,46870.43,31272.14,628,1,DIAMOND,1
15633352,Female,France,31,Closed,Inactive Member,175443.75,113167.17,628,6,GOLD,2
15647402,Female,France,38,Open,Active Member,0,48924.73,628,3,GOLD,3
15649744,Female,France,51,Open,Active Member,123981.31,40546.15,628,3,SILVER,5
15659194,Male,France,30,Open,Active Member,89182.09,13126.9,628,8,GOLD,3
15667938,Male,France,32,Open,Active Member,149136.31,16402.11,628,9,GOLD,3
15693088,Female,France,37,Open,Active Member,0,34689.77,628,9,PLATINUM,1
15703167,Female,France,45,Open,Inactive Member,0,193903.06,628,8,DIAMOND,2
15720636,Female,France,50,Closed,Active Member,143054.56,109608.81,628,4,DIAMOND,5
15730137,Male,France,31,Open,Inactive Member,88421.81,72350.47,628,0,SILVER,2
15745804,Male,France,25,Open,Active Member,0,195977.75,628,7,PLATINUM,2
15762110,Male,France,37,Open,Active Member,0,171707.93,628,0,GOLD,4
15767864,Male,France,33,Open,Inactive Member,0,184230.23,628,6,SILVER,3
15777873,Female,France,31,Closed,Inactive Member,0,147963.07,628,5,DIAMOND,1
15778947,Male,France,36,Open,Active Member,0,8742.91,628,3,PLATINUM,4
15779481,Male,France,34,Open,Active Member,158741.43,126192.54,628,4,PLATINUM,3
15798906,Male,France,69,Open,Active Member,0,181964.6,628,5,DIAMOND,3
15803908,Male,France,45,Open,Active Member,0,96862.56,628,9,GOLD,1
15569098,Male,France,44,Closed,Inactive Member,153548.12,35300.08,627,6,DIAMOND,2
15585823,Male,France,31,Open,Inactive Member,128131.73,96131.47,627,8,PLATINUM,3
15597109,Male,France,70,Open,Active Member,94416.78,145299.5,627,1,DIAMOND,2
15611644,Male,France,73,Open,Active Member,146329.73,43615.67,627,0,DIAMOND,2
15624397,Male,France,43,Open,Active Member,71240.3,127734.16,627,8,DIAMOND,2
15636396,Female,France,35,Open,Active Member,0,193022.44,627,7,GOLD,1
15651315,Male,France,41,Open,Inactive Member,0,132719.8,627,3,DIAMOND,2
15653784,Male,France,37,Open,Active Member,125190.86,84584.69,627,2,DIAMOND,2
15661219,Male,France,32,Open,Inactive Member,0,103287.62,627,10,DIAMOND,4
15662488,Female,France,44,Closed,Inactive Member,0,82969.61,627,5,SILVER,5
15675963,Female,France,57,Open,Active Member,0,107712.42,627,9,PLATINUM,2
15684196,Female,France,55,Closed,Inactive Member,159441.27,100686.11,627,2,DIAMOND,3
15730796,Female,France,21,Open,Active Member,98993.02,169156.64,627,7,DIAMOND,4
15740487,Female,France,41,Closed,Active Member,0,138700.75,627,6,DIAMOND,4
15768945,Male,France,27,Open,Active Member,62092.9,105887.04,627,1,DIAMOND,4
15790093,Female,France,27,Open,Inactive Member,0,125451.01,627,2,DIAMOND,3
15801125,Female,France,32,Open,Inactive Member,0,106851.7,627,1,GOLD,5
15811490,Male,France,33,Open,Active Member,0,103737.82,627,5,PLATINUM,4
15581840,Male,France,33,Open,Inactive Member,0,138504.28,626,8,PLATINUM,4
15617790,Female,France,29,Open,Inactive Member,105767.28,41104.82,626,4,PLATINUM,1
15651369,Male,France,21,Open,Inactive Member,0,66232.23,626,1,GOLD,3
15658052,Female,France,44,Closed,Inactive Member,81553.93,20063.63,626,10,SILVER,1
15673223,Male,France,44,Open,Inactive Member,0,164287.86,626,10,GOLD,4
15682454,Female,France,34,Open,Active Member,0,37870.29,626,3,SILVER,1
15686463,Male,France,38,Closed,Inactive Member,141074.59,52795.56,626,7,DIAMOND,2
15706557,Female,France,52,Closed,Inactive Member,0,32159.46,626,0,SILVER,3
15752578,Female,France,37,Open,Inactive Member,133968.96,148689.65,626,2,DIAMOND,2
15758482,Female,France,32,Open,Inactive Member,0,187172.54,626,0,GOLD,4
15778589,Male,France,34,Open,Active Member,113014.7,56646.28,626,7,SILVER,5
15782735,Female,France,35,Open,Inactive Member,0,80190.36,626,3,SILVER,5
15797329,Male,France,43,Closed,Inactive Member,137638.69,130442.08,626,4,GOLD,2
15801605,Female,France,39,Open,Active Member,0,83295.09,626,0,DIAMOND,2
15814092,Female,France,44,Closed,Active Member,0,173117.22,626,2,GOLD,4
15578799,Female,France,58,Closed,Active Member,53772.73,192072.1,625,10,SILVER,5
15607993,Female,France,52,Open,Active Member,79468.96,84606.03,625,2,PLATINUM,2
15612108,Male,France,52,Open,Active Member,164978.01,67788.49,625,5,PLATINUM,3
15625819,Female,France,38,Open,Inactive Member,0,164804.02,625,7,DIAMOND,1
15631054,Female,France,24,Open,Active Member,0,180969.55,625,1,DIAMOND,2
15636860,Male,France,43,Open,Inactive Member,122351.29,71216.6,625,4,GOLD,4
15645404,Female,France,51,Closed,Inactive Member,124620.01,92243.94,625,4,DIAMOND,4
15649853,Female,France,45,Closed,Active Member,0,184474.15,625,3,GOLD,5
15654673,Male,France,49,Closed,Inactive Member,173434.9,165580.93,625,6,SILVER,3
15672894,Female,France,36,Open,Inactive Member,129944.39,198914.8,625,8,DIAMOND,1
15679693,Male,France,31,Open,Active Member,0,90.07,625,5,SILVER,3
15689514,Male,France,43,Closed,Inactive Member,201696.07,133020.9,625,8,GOLD,4
15690492,Male,France,41,Open,Inactive Member,97663.16,57128.78,625,6,DIAMOND,4
15695168,Male,France,39,Open,Inactive Member,0,100403.05,625,2,PLATINUM,3
15710257,Female,France,39,Open,Active Member,130786.92,121316.07,625,3,DIAMOND,2
15712536,Female,France,36,Closed,Inactive Member,0,41295.1,625,3,PLATINUM,2
15718106,Male,France,34,Open,Inactive Member,0,197283.2,625,6,PLATINUM,5
15723894,Male,France,45,Open,Inactive Member,137555.44,124607.7,625,7,SILVER,3
15756743,Female,France,37,Open,Inactive Member,115895.42,48486.25,625,7,GOLD,5
15758769,Female,France,44,Open,Inactive Member,0,4791.8,625,7,SILVER,3
15759872,Male,France,22,Open,Inactive Member,0,157072.91,625,9,PLATINUM,2
15773804,Male,France,39,Open,Inactive Member,0,99800.87,625,5,GOLD,5
15779659,Female,France,28,Open,Inactive Member,0,183646.41,625,3,GOLD,4
15780925,Male,France,37,Open,Active Member,177069.24,96088.54,625,1,GOLD,5
15790267,Female,France,40,Open,Active Member,141267.67,177397.49,625,7,DIAMOND,2
15802741,Female,France,51,Closed,Inactive Member,136294.97,38867.46,625,7,PLATINUM,1
15805637,Male,France,36,Closed,Inactive Member,108546.16,133807.77,625,9,GOLD,5
15813532,Female,France,39,Open,Inactive Member,0,32615.21,625,5,SILVER,2
15598086,Female,France,45,Closed,Inactive Member,68639.57,168002.31,624,3,DIAMOND,2
15611800,Female,France,62,Open,Active Member,125163.62,151411.5,624,7,GOLD,5
15625904,Male,France,26,Open,Inactive Member,74681.9,31231.35,624,9,PLATINUM,4
15628279,Female,France,38,Open,Active Member,0,163666.85,624,3,PLATINUM,3
15655171,Male,France,80,Open,Active Member,0,65801.44,624,3,PLATINUM,1
15668347,Male,France,36,Open,Inactive Member,0,84635.64,624,6,DIAMOND,5
15671769,Female,France,71,Closed,Active Member,170252.05,73679.59,624,4,GOLD,2
15677136,Female,France,23,Open,Inactive Member,0,132418.59,624,5,GOLD,5
15694160,Male,France,37,Open,Inactive Member,0,112104.55,624,0,GOLD,5
15727041,Male,France,71,Open,Active Member,0,108841.83,624,7,GOLD,3
15743245,Male,France,42,Closed,Inactive Member,145155.37,72169.95,624,3,PLATINUM,2
15757001,Female,France,32,Open,Active Member,79368.87,145471.94,624,2,SILVER,1
